"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","DEFAULT","AVG_UTILIZATION_RATE","OVERSPENDER","TOTAL_EXCESS_BALANCE"
6375,500000,"Male","Graduate School","Single",45,-2,-2,-2,-1,2,0,0,0,0,1899,1749,0,0,0,1899,0,70200,0,"No Default Next Month",0.0014592,"FALSE",-513690.2
21201,160000,"Male","Graduate School","Single",31,-2,-1,0,0,0,2930,459,2613,22315,26911,35239,466,4171,22137,20000,12198,0,0,"No Default Next Month",0.10942125,"FALSE",-154193.8
26889,360000,"Male","Graduate School","Single",33,0,0,0,-1,-1,206597,211687,198245,217320,2500,0,10022,25045,33124,5180,0,0,0,"No Default Next Month",0.349862222222222,"FALSE",-246719.4
29651,260000,"Male","University","Single",36,0,0,0,0,0,334214,310546,288566,291597,214353,216238,12000,11000,11000,8000,8500,8300,1,"Defaults Next Month",1.01638461538462,"TRUE",-5100
11374,50000,"Male","University","Single",31,0,0,0,0,-2,47709,47838,49597,43885,0,0,3007,5230,1927,0,0,0,0,"No Default Next Month",0.56528,"FALSE",-23167.4
12987,80000,"Male","University","Single",26,0,0,0,0,0,81268,78311,79915,81371,79916,79227,3450,3508,3405,3359,3108,3400,1,"Defaults Next Month",0.99685,"FALSE",-3608
5542,50000,"Male","High School","Married",29,2,0,0,0,0,22446,21799,23130,24432,26862,29244,0,1698,2000,3000,3000,5000,0,"No Default Next Month",0.501868,"FALSE",-27846.2
24040,50000,"Male","Graduate School","Single",27,2,0,0,0,0,51042,48878,47884,29506,3672,8346,0,2354,1410,1500,4900,700,1,"Defaults Next Month",0.553144,"FALSE",-24515.6
4854,200000,"Male","High School","Married",33,0,0,0,0,0,199343,200070,200852,197426,196341,197787,10021,10036,7126,6508,6011,5537,1,"Defaults Next Month",0.992476,"FALSE",-8548.39999999999
27546,260000,"Male","High School","Married",52,0,0,0,0,0,187581,184144,140829,117445,114581,111726,7299,5375,4227,4052,3941,3626,1,"Defaults Next Month",0.514403846153846,"FALSE",-130499.2
23995,30000,"Male","University","Single",25,0,0,0,0,0,30274,30517,30485,30533,29148,29782,1932,3900,1700,1200,1180,2500,0,"No Default Next Month",1.0031,"TRUE",-2003
24498,60000,"Male","Graduate School","Single",36,2,2,-1,-1,-2,780,390,-2750,360,-30,-420,0,0,5500,0,0,0,1,"Defaults Next Month",-0.00816666666666667,"FALSE",-61590
8756,190000,"Male","Graduate School","Married",39,-2,-2,-2,-2,-2,-2,-2,-472,-472,-472,-472,0,0,0,0,0,0,1,"Defaults Next Month",-0.00198947368421053,"FALSE",-190378
26680,40000,"Male","Graduate School","Single",26,-2,-2,-2,-1,0,0,0,0,0,2605,3554,0,0,0,2605,1000,2000,0,"No Default Next Month",0.030795,"FALSE",-39889.2
9268,50000,"Male","Graduate School","Single",33,0,0,0,0,0,21171,22698,14125,18025,9063,10747,2028,2000,4000,2000,2000,2000,0,"No Default Next Month",0.298632,"FALSE",-37468.4
8721,30000,"Male","Graduate School","Single",25,-1,-1,-1,-1,2,0,327,1871,337,1846,333,327,1871,337,1996,0,3135,0,"No Default Next Month",0.0314266666666667,"FALSE",-30525
3863,380000,"Male","Graduate School","Married",48,0,0,0,0,0,356375,347165,318600,284972,285249,266406,40000,20000,20000,20000,10000,20000,0,"No Default Next Month",0.790732631578947,"FALSE",-97521.6
9476,290000,"Male","Graduate School","Single",29,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-290000
7462,90000,"Male","Graduate School","Single",52,0,0,0,0,0,91656,87106,48730,27535,27751,29923,5110,2000,3000,1000,3000,3000,0,"No Default Next Month",0.491211111111111,"FALSE",-48191
647,60000,"Male","High School","Married",31,0,0,-2,-2,-2,35369,35320,0,0,0,0,1027,0,0,0,0,0,1,"Defaults Next Month",0.117733333333333,"FALSE",-52936
2073,50000,"Male","University","Single",40,0,0,0,-1,0,26566,14851,4013,2027,15090,14078,3000,1000,41,30525,477,688,0,"No Default Next Month",0.200236,"FALSE",-46534.4
2772,220000,"Male","University","Married",35,0,-1,-1,-1,-1,112460,29300,8500,0,8500,8535,8500,8500,0,8500,8535,177000,0,"No Default Next Month",0.04985,"FALSE",-249540
24321,780000,"Male","Graduate School","Married",48,0,0,0,0,0,171459,178587,190663,195124,184872,191090,10000,15004,10000,8000,10028,7003,0,"No Default Next Month",0.241111794871795,"FALSE",-601939.8
20944,280000,"Male","University","Married",39,0,0,0,0,0,130549,131955,134910,139280,139188,271388,5000,5000,6585,6409,6046,3053,1,"Defaults Next Month",0.583372142857143,"FALSE",-122074.4
18154,140000,"Male","Graduate School","Single",31,-1,-1,-1,-1,-2,4900,393,0,814,0,0,393,0,814,0,0,0,0,"No Default Next Month",0.00172428571428571,"FALSE",-139921.4
4967,50000,"Male","High School","Married",45,0,0,0,0,0,45982,41372,18059,18020,18028,17744,1421,1500,629,672,626,2000,0,"No Default Next Month",0.452892,"FALSE",-28440.8
309,30000,"Male","High School","Married",55,2,2,3,3,4,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1,"Defaults Next Month",0.420953333333333,"FALSE",-18911.4
10241,20000,"Male","High School","Single",28,2,2,2,0,0,3515,4301,5075,4845,6753,9615,1000,1000,0,2000,3000,2000,1,"Defaults Next Month",0.30589,"FALSE",-15482.2
8023,60000,"Male","Graduate School","Single",27,0,0,-2,-2,-2,10908,13331,0,0,0,0,8331,0,0,0,0,3860,0,"No Default Next Month",0.0444366666666667,"FALSE",-58105.8
5809,640000,"Male","Graduate School","Single",36,0,0,0,0,0,192325,68891,71564,32968,37541,42064,4000,4000,3000,5000,5000,3000,0,"No Default Next Month",0.07907125,"FALSE",-593394.4
6374,100000,"Male","Graduate School","Married",52,5,4,3,2,0,101762,102832,100328,97883,96238,96160,3504,0,0,0,3469,3422,1,"Defaults Next Month",0.986882,"FALSE",-2690
29517,70000,"Male","University","Married",33,-1,0,0,0,0,390,4924,5566,6139,5868,6399,4924,1113,1076,195,1000,235,1,"Defaults Next Month",0.08256,"FALSE",-64944.6
4603,150000,"Male","High School","Married",49,-1,-1,-1,-1,-1,4029,4048,2842,3910,4697,1719,4054,2866,4082,4697,1735,0,0,"No Default Next Month",0.0229546666666667,"FALSE",-149232.8
20957,290000,"Male","University","Single",30,0,0,0,0,0,65369,67270,65357,66893,69740,56411,3360,3000,3000,4000,2500,8000,0,"No Default Next Month",0.224600689655172,"FALSE",-228965.8
24744,30000,"Male","University","Married",40,0,0,0,0,0,25328,22520,21554,22280,18330,780,2000,2000,2000,1000,0,0,0,"No Default Next Month",0.56976,"FALSE",-13907.2
27465,70000,"Male","High School","Married",50,0,0,0,0,0,68725,70413,70004,38102,28931,29143,3220,2220,28931,1000,1050,1052,0,"No Default Next Month",0.67598,"FALSE",-29532
15022,160000,"Male","High School","Single",38,0,0,0,0,0,47268,47269,45688,47690,48712,49525,2725,2767,2769,1791,1928,1960,0,"No Default Next Month",0.298605,"FALSE",-114466.2
4939,30000,"Male","University","Single",46,0,0,0,0,-2,24794,25017,24117,23917,0,0,2000,1500,0,0,0,0,0,"No Default Next Month",0.487006666666667,"FALSE",-15689.8
86,160000,"Male","University","Single",33,0,0,0,0,0,130028,107808,71934,118418,118407,120418,4400,3547,80000,4500,4800,4500,0,"No Default Next Month",0.67123125,"FALSE",-72072.4
18147,160000,"Male","High School","Single",31,0,0,0,0,0,50901,53859,55814,59726,61615,65939,4000,3000,5000,3000,5000,2000,0,"No Default Next Month",0.37119125,"FALSE",-104209.4
24466,80000,"Male","University","Single",32,0,0,0,0,0,78239,80426,81767,78340,36895,39079,4500,5009,5000,2000,4000,1500,1,"Defaults Next Month",0.7912675,"FALSE",-20200.4
27140,200000,"Male","Graduate School","Married",46,2,2,2,2,2,64158,65506,66872,65199,79104,80692,3000,3000,0,15000,3000,3000,1,"Defaults Next Month",0.357373,"FALSE",-133325.4
4084,250000,"Male","Graduate School","Married",39,-1,-1,-1,-1,-1,0,93,5354,167,908,0,93,5354,167,908,0,0,0,"No Default Next Month",0.0052176,"FALSE",-249981.4
7442,80000,"Male","University","Married",40,0,0,-1,-1,-1,23833,17815,15140,140,3090,180,5000,5000,5000,3100,1000,5000,0,"No Default Next Month",0.0909125,"FALSE",-76547
1223,210000,"Male","Graduate School","Single",26,-1,-2,-1,-1,-2,1360,0,0,3620,0,0,0,0,3620,0,0,15513,0,"No Default Next Month",0.00344761904761905,"FALSE",-213102.6
2282,500000,"Male","High School","Married",56,0,0,0,0,0,139117,130301,119701,121296,122477,125279,4500,5000,5000,5000,5000,5000,0,"No Default Next Month",0.2476216,"FALSE",-381189.2
27096,140000,"Male","University","Single",30,-1,-1,-1,-1,-1,44300,54700,34050,3000,3000,49128,54700,34050,3000,3000,49128,5000,0,"No Default Next Month",0.20554,"FALSE",-130060
16919,320000,"Male","Graduate School","Married",51,0,0,0,0,0,483184,290784,277482,282869,253903,249866,20373,13000,11160,8418,8325,8602,0,"No Default Next Month",0.846815,"FALSE",-58920.2
25051,200000,"Male","High School","Single",61,0,-1,-1,-1,-1,3030,7277,6655,3455,0,1930,7007,6655,3455,0,1930,5450,1,"Defaults Next Month",0.019317,"FALSE",-199634.6
18215,130000,"Male","University","Married",50,0,2,0,0,2,122079,127725,129558,126907,99773,98086,7700,6000,5800,5800,2895,400,0,"No Default Next Month",0.89546,"FALSE",-17769.2
10308,80000,"Male","Other","Single",30,0,0,-2,-2,-2,59292,13943,0,0,0,0,5009,0,0,0,0,0,0,"No Default Next Month",0.0348575,"FALSE",-77211.4
9595,130000,"Male","University","Single",29,0,0,0,0,0,29252,30086,30680,30797,31147,31996,2000,1793,1300,1223,1851,1000,0,"No Default Next Month",0.238009230769231,"FALSE",-100492.2
4310,260000,"Male","Graduate School","Single",34,-1,-1,-1,-1,-1,324,826,326,326,326,476,828,326,326,326,476,326,0,"No Default Next Month",0.00175384615384615,"FALSE",-259900
960,250000,"Male","Graduate School","Single",41,-1,-1,0,-1,-1,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,1,"Defaults Next Month",0.0316472,"FALSE",-249458.6
5826,50000,"Male","High School","Married",50,0,0,0,0,0,48607,49540,49583,19695,20004,19904,2100,1500,1000,1000,1000,700,0,"No Default Next Month",0.634904,"FALSE",-19294.8
14683,50000,"Male","Graduate School","Single",25,0,2,2,2,2,44663,48045,47306,49296,47220,49584,4100,400,3000,2,4005,6,0,"No Default Next Month",0.965804,"FALSE",-3192.4
24025,140000,"Male","University","Single",25,0,0,0,0,0,142697,137269,133767,120287,117183,119575,5010,6377,5604,4160,8239,0,1,"Defaults Next Month",0.897258571428571,"FALSE",-19259.8
24097,20000,"Male","University","Single",25,-1,-1,-1,0,0,769,1011,628,2198,365,-34,1500,700,2500,0,0,2000,0,"No Default Next Month",0.04168,"FALSE",-20206.4
24572,60000,"Male","University","Married",45,0,0,0,0,0,6471,7487,9356,10392,11214,12028,1131,2000,1200,1000,1000,1000,0,"No Default Next Month",0.168256666666667,"FALSE",-51144.6
14367,130000,"Male","High School","Married",56,-1,-1,0,-1,-1,582,0,582,291,441,441,0,582,0,441,441,291,1,"Defaults Next Month",0.0027,"FALSE",-130000
24822,260000,"Male","Graduate School","Married",30,-1,-1,-1,-1,-1,232,91,85,105,80,95,91,85,105,80,95,80,0,"No Default Next Month",0.000350769230769231,"FALSE",-259997.8
29628,110000,"Male","University","Single",35,0,0,0,0,0,106612,110828,109937,47250,48543,47848,6100,3000,2000,2000,2000,2000,0,"No Default Next Month",0.662556363636364,"FALSE",-39318.8
26982,100000,"Male","University","Single",43,0,0,0,0,0,104028,103601,105282,83616,67825,66756,6000,5088,3098,5010,3038,4031,0,"No Default Next Month",0.85416,"FALSE",-18637
29915,390000,"Male","Graduate School","Single",32,0,0,0,-1,-1,60425,49480,46201,38770,3914,6568,1781,2188,1000,8572,6568,11416,0,"No Default Next Month",0.0743246153846154,"FALSE",-366962.2
6727,160000,"Male","University","Single",34,2,2,2,2,2,73820,72341,76917,75370,81943,80203,0,5500,0,7500,0,2000,1,"Defaults Next Month",0.4834675,"FALSE",-85645.2
6872,360000,"Male","Graduate School","Married",58,-1,-1,-1,-1,-1,5619,14822,43000,4650,12132,13953,15008,43065,4650,12132,13953,2200,0,"No Default Next Month",0.0491983333333333,"FALSE",-357488.6
26959,190000,"Male","High School","Married",41,0,0,0,0,0,30425,31419,32450,33458,34122,34833,1467,1498,1506,1170,1209,1215,0,"No Default Next Month",0.175033684210526,"FALSE",-158063.2
11861,180000,"Male","University","Single",27,-1,-1,-1,-1,-1,11599,644,644,29944,644,264,644,644,29944,644,264,1024,0,"No Default Next Month",0.0357111111111111,"FALSE",-180076
24374,50000,"Male","Graduate School","Married",39,-1,-1,-1,-1,-1,8086,20993,16653,9346,3424,13176,21012,16653,9354,3424,13176,10868,0,"No Default Next Month",0.254368,"FALSE",-47976.6
6933,500000,"Male","Graduate School","Single",37,-1,-1,-1,-1,-1,4331,60446,30592,154167,13410,25426,60446,30594,150843,163881,25426,39526,1,"Defaults Next Month",0.1136164,"FALSE",-525245.8
15058,230000,"Male","Graduate School","Married",37,-2,-2,-2,-2,-2,211,162,155,155,75,635,162,155,155,75,635,2336,0,"No Default Next Month",0.00102782608695652,"FALSE",-230434.8
14414,150000,"Male","Graduate School","Single",26,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-150000
1357,80000,"Male","University","Single",29,0,0,0,0,0,41815,42938,44022,44792,45915,46998,2100,2100,1800,2000,2000,2500,0,"No Default Next Month",0.5616625,"FALSE",-37147
1114,110000,"Male","Graduate School","Single",33,0,0,0,0,0,12633,88334,53978,23687,26567,8435,80004,1500,12013,7000,2000,4000,0,"No Default Next Month",0.365456363636364,"FALSE",-75102.4
6193,380000,"Male","Graduate School","Married",53,-1,-1,-1,-1,-1,0,767,4090,9471,1993,1164,767,4090,9476,1993,1164,3514,0,"No Default Next Month",0.00920263157894737,"FALSE",-380550.4
20924,130000,"Male","University","Married",38,0,0,0,-2,-2,233617,115431,35400,0,0,0,10000,5000,0,0,0,0,0,"No Default Next Month",0.232047692307692,"FALSE",-100833.8
446,220000,"Male","University","Single",34,0,0,0,0,0,37304,33304,29254,24875,20329,15602,1600,1500,1100,1000,600,500,0,"No Default Next Month",0.112149090909091,"FALSE",-196267.2
10614,360000,"Male","University","Married",26,-1,-1,-2,-2,-2,0,2500,0,0,0,0,2500,0,0,0,0,0,0,"No Default Next Month",0.00138888888888889,"FALSE",-359500
13726,300000,"Male","University","Single",28,0,0,0,0,0,293498,299066,295173,286885,287816,294383,13007,11067,10026,10500,11080,10500,0,"No Default Next Month",0.975548666666667,"FALSE",-17970
16820,230000,"Male","University","Married",35,0,-1,-1,-1,0,30798,28806,2425,2425,3850,2425,1000,2425,2425,3850,1000,15244,0,"No Default Next Month",0.0347226086956522,"FALSE",-227002.6
1160,80000,"Male","University","Single",26,2,2,2,0,0,77389,75585,80300,75724,77504,79715,0,6000,0,3000,3500,3000,0,"No Default Next Month",0.97207,"FALSE",-5334.39999999999
10643,230000,"Male","Graduate School","Married",48,0,0,0,0,0,160879,161797,165107,105508,108101,110094,7000,6607,3773,4290,4164,2000,0,"No Default Next Month",0.565745217391304,"FALSE",-104045.4
24281,50000,"Male","University","Single",26,0,-1,-1,0,0,46008,3756,195,4226,8956,9361,1007,1000,4226,5000,700,600,0,"No Default Next Month",0.105976,"FALSE",-47006.4
24758,460000,"Male","University","Married",37,0,0,0,0,0,66935,76719,74537,70481,85204,93194,13039,5036,5015,20005,10007,28004,0,"No Default Next Month",0.173971739130435,"FALSE",-393586.4
24879,20000,"Male","Graduate School","Single",30,-1,3,2,0,0,323,24910,22469,21780,20363,20199,26703,0,0,1000,800,1000,1,"Defaults Next Month",1.09721,"TRUE",1384.2
15012,50000,"Male","University","Married",34,2,0,0,0,0,49372,47420,47992,49278,28086,30196,0,2500,3500,1000,3397,0,0,"No Default Next Month",0.811888,"FALSE",-11485
3460,230000,"Male","University","Single",30,0,2,0,0,0,38651,45681,44652,48540,52477,56506,8000,0,4970,4907,4936,5024,1,"Defaults Next Month",0.215526956521739,"FALSE",-184396.2
3741,130000,"Male","Graduate School","Single",28,0,0,0,0,0,89418,83196,75028,65086,60346,52272,4000,2338,2000,2018,2000,1700,0,"No Default Next Month",0.516812307692308,"FALSE",-64825.6
24863,70000,"Male","University","Married",37,0,0,0,0,0,68144,69548,70985,64905,48542,48525,2538,2607,2137,1714,1751,2153,0,"No Default Next Month",0.8643,"FALSE",-11571.4
20855,80000,"Male","University","Married",34,2,2,0,0,0,81882,81814,78353,78814,49062,48764,3650,0,3328,1888,1787,1960,1,"Defaults Next Month",0.8420175,"FALSE",-14431.2
20748,360000,"Male","University","Married",36,-2,-2,-2,-2,-2,4671,928,5384,499,596,2338,929,5405,500,597,2340,2649,0,"No Default Next Month",0.00541388888888889,"FALSE",-360349.2
10044,50000,"Male","University","Married",50,0,0,0,0,0,6449,7314,8474,8488,8665,8843,1129,1289,303,313,321,472,0,"No Default Next Month",0.167136,"FALSE",-42182.8
16838,170000,"Male","Graduate School","Single",36,-1,-1,-1,-1,-1,8433,644,7567,0,499,576,644,7567,0,499,576,0,0,"No Default Next Month",0.0109247058823529,"FALSE",-169871.2
29269,50000,"Male","University","Single",26,3,2,2,3,4,29373,28607,29843,32257,35421,36265,0,2000,3200,4000,2000,1500,1,"Defaults Next Month",0.649572,"FALSE",-20061.4
14375,160000,"Male","High School","Single",42,0,2,2,2,2,43753,46869,45856,48818,49640,48737,4100,0,4000,1700,0,2000,0,"No Default Next Month",0.2999,"FALSE",-113556
11059,360000,"Male","Graduate School","Single",26,0,-1,-1,-1,-1,7127,6872,3381,1151,1155,381,1034,3397,1156,1160,382,1902,0,"No Default Next Month",0.00718888888888889,"FALSE",-359011.4
9306,140000,"Male","University","Married",45,3,2,2,2,2,104144,106179,106947,107690,109821,107893,5200,4000,4000,4000,0,4100,1,"Defaults Next Month",0.769328571428571,"FALSE",-35514
12961,20000,"Male","Graduate School","Single",40,0,0,0,0,0,20324,18509,20076,20035,14057,0,1500,20000,909,1000,0,0,0,"No Default Next Month",0.72677,"FALSE",-9846.4
12414,50000,"Male","High School","Married",23,0,0,-2,-2,-2,13352,14111,0,0,0,0,1066,0,0,0,0,1000,0,"No Default Next Month",0.056444,"FALSE",-47377.8
23969,120000,"Male","University","Single",25,2,2,2,2,0,63119,61304,54675,52206,10325,8992,2200,1828,500,0,500,1000,1,"Defaults Next Month",0.312503333333333,"FALSE",-83265.2
8254,240000,"Male","University","Married",45,0,0,0,0,0,237868,242260,101542,30284,168674,171825,8932,4707,1862,140061,5262,5300,0,"No Default Next Month",0.5954875,"FALSE",-128521.4
2899,20000,"Male","Graduate School","Single",37,0,0,0,0,0,66599,67259,69521,16970,17326,17688,2317,2579,606,628,649,623,1,"Defaults Next Month",1.88764,"TRUE",16735.8
20945,530000,"Male","Graduate School","Single",30,0,0,0,0,0,205848,214022,393664,235392,232640,239004,13000,20000,10000,10000,10000,9000,0,"No Default Next Month",0.496121509433962,"FALSE",-278855.6
12290,80000,"Male","Graduate School","Single",26,0,0,0,0,0,79565,78617,79229,77858,79566,74746,3481,3000,3000,3000,3000,1656,0,"No Default Next Month",0.97504,"FALSE",-4728
16721,80000,"Male","University","Married",31,0,0,0,0,0,47464,49665,50538,53314,27962,27873,3000,2000,29000,2004,2000,2000,1,"Defaults Next Month",0.52338,"FALSE",-45530.4
5864,320000,"Male","University","Single",44,-1,-2,-2,-2,-2,36831,28785,13104,2621,9075,6564,28791,13227,2621,9075,6564,12767,0,"No Default Next Month",0.037593125,"FALSE",-316821
15669,410000,"Male","Graduate School","Single",27,-1,-1,0,-1,-1,7189,15646,15678,40512,17884,34251,16090,16076,40203,17974,34518,369,0,"No Default Next Month",0.0604736585365854,"FALSE",-407033.8
12483,50000,"Male","Graduate School","Single",30,-1,-1,-1,-1,-1,390,390,390,390,390,23269,390,390,390,390,23269,1500,0,"No Default Next Month",0.099316,"FALSE",-50222
3035,170000,"Male","University","Married",37,-2,-2,-2,-2,-2,5635,6321,102108,2120,2873,0,6321,102108,2120,2873,0,870,0,"No Default Next Month",0.133437647058824,"FALSE",-168909.8
29994,100000,"Male","Graduate School","Single",38,-1,-1,0,0,0,3042,1427,102996,70626,69473,55004,2000,111784,4000,3000,2000,2000,0,"No Default Next Month",0.599052,"FALSE",-64651.6
15121,300000,"Male","High School","Married",61,0,0,0,0,0,269781,275773,282818,289012,123239,123812,10001,11001,12001,10001,5001,5001,0,"No Default Next Month",0.729769333333333,"FALSE",-89670.2
573,350000,"Male","Graduate School","Single",33,-1,-1,-2,-2,-1,10900,10478,-22,-22,-22,4532,10530,0,0,0,4554,0,0,"No Default Next Month",0.00853942857142857,"FALSE",-347922
29374,290000,"Male","University","Single",29,0,0,0,0,-2,42065,10800,9653,4374,179758,180125,1100,1087,1002,179768,5800,6258,0,"No Default Next Month",0.26531724137931,"FALSE",-251841
